ID,target,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26
94,False,0.0332,3.3474,-8.5807,-0.0032,-0.2868,-0.2906,0.0206,0.1072,-0.8322,-0.2627,1.663,0.0042,-0.534,0.6574,-0.0762,2.7612,0.5101,-0.9722,-6.7679,3.8929,0.1124,0.3774,-0.6147,8.0347,0.2709,1.886,-1.2734
95,False,0.0853,3.4088,-6.6556,-0.0335,0.5476,-1.0126,0.0254,9.5349,-0.8499,0.1267,1.6085,-0.0207,1.2741,0.4203,0.1477,,-0.2026,-1.1515,4.7366,3.9876,0.1775,0.0305,1.15,6.5409,-0.0881,3.6339,2.4334
96,False,0.4588,-1.9693,-3.6354,0.4109,0.4424,0.5516,0.0234,,-0.184,,-0.3805,-0.016,-0.7962,0.1357,-0.1536,0.5335,0.6542,1.9593,0.8356,-1.1053,0.1035,0.0183,0.9669,3.8723,0.039,3.3846,2.5993
97,False,0.127,-0.2408,-1.4371,0.0693,1.2091,0.6649,0.0225,,-1.0307,0.0984,1.2907,-0.0133,-1.9512,0.103,0.242,0.4847,0.5803,1.998,6.2573,-0.6552,-0.0512,0.2577,2.405,1.0004,-0.2237,2.7906,-4.4098
98,False,0.2183,1.2281,-3.333,0.0605,0.3447,-0.0217,0.0234,4.2193,-0.3825,0.1341,0.4279,-0.0045,0.1576,0.2036,0.2286,0.8709,0.5249,-1.1365,2.4886,1.4767,-0.1975,-0.3307,-0.2809,3.5035,0.1597,1.8184,-1.3168
99,False,0.2599,2.5565,-5.8889,-0.0561,1.164,1.401,0.0272,3.5172,-1.2115,0.2693,0.5459,-0.0239,-0.6298,0.1937,0.0181,0.6456,0.6578,-3.7682,3.1498,-3.3793,-0.1432,0.392,2.1165,5.8323,0.2391,2.8911,1.3248
100,False,0.2063,1.5283,-11.6417,-0.2885,-0.2492,-0.0429,0.0117,7.6293,0.0409,-0.2567,-1.1706,0.0132,-1.3006,0.1796,0.1999,3.9073,-0.4611,-1.022,-10.3383,-0.9632,0.1616,0.2149,0.4166,11.9302,0.1025,0.6721,0.2696
101,True,0.0954,0.7861,-5.3553,-0.1855,-0.3544,-0.0783,0.0169,7.0275,-0.6206,-0.1854,-0.0626,-0.0014,-1.7195,0.5918,-0.0795,,0.4547,-3.4816,13.5303,4.6982,0.0999,0.0904,-0.4909,5.4468,-0.3859,4.6623,0.7647
102,True,0.4036,1.8498,-3.4834,-0.2137,-0.5047,-1.3382,0.0092,-6.8633,-0.4795,0.1504,-0.5349,0.005,0.8719,0.6098,-0.0981,1.441,0.3439,-0.6143,19.547,4.2719,-0.1892,0.0545,-1.9773,3.4421,0.0773,-0.5136,4.4854
103,False,0.2024,1.5964,-3.2735,0.2764,1.6601,-0.0925,0.0273,4.5703,-0.6691,,0.6367,0.0026,-1.2093,0.152,-0.226,0.4643,0.2922,0.1083,1.8274,1.832,0.0978,-0.1756,-0.3784,2.7599,0.0209,-0.1343,-2.7337
104,False,0.4584,0.2882,-7.0348,0.0141,1.1189,2.0239,0.0278,-0.3943,-1.454,,0.9546,-0.012,1.201,,-0.0105,1.4757,0.0707,-1.7923,-2.4041,-0.6552,-0.3607,0.0019,-0.7664,6.7589,-0.0823,-2.0225,-1.0749
105,False,0.0797,-0.8836,-10.4724,-0.3778,-0.5799,0.2544,0.0151,,1.6151,-0.3964,0.2553,-0.0051,-1.135,0.0701,0.1679,3.5298,-0.4722,1.9072,-5.1811,-3.1424,-0.2673,-0.0504,-2.3298,10.0261,0.4067,3.425,2.9343
106,True,0.2004,1.2137,-11.8017,-0.2546,-0.6701,-0.1986,0.0018,-0.7453,1.0375,-0.551,-2.0607,0.0105,-0.7512,0.4584,0.3818,4.7015,-1.1997,-0.4613,-8.8837,-0.9158,0.0092,-0.1076,6.926,12.1915,-0.2356,0.1432,0.7556
107,True,0.1984,0.2491,-11.9518,-0.2434,-0.7753,-1.2391,0.0028,-1.1465,1.1212,-0.4247,-0.6075,0.0151,-0.0699,0.3751,0.1158,4.5798,-0.8821,2.0693,-11.9251,-2.6687,-0.1229,0.1215,0.6137,11.7675,-0.0207,,-1.1707
108,False,0.3118,4.3625,-7.6766,0.3469,1.1038,0.6507,0.0268,1.4612,-1.0571,0.4194,1.1453,-0.0234,-1.4217,0.3509,-0.322,0.4596,0.9681,-0.0592,6.1251,-2.4081,-0.1019,0.062,-1.094,7.4931,-0.1897,-1.48,-2.7762
109,False,0.267,0.7678,-4.4313,0.0677,0.48,-0.319,0.0154,-2.8013,-0.1091,0.0137,0.1645,-0.0066,0.3024,0.5257,-0.1822,2.0741,0.1999,-3.3855,15.2494,0.0317,-0.0046,0.0371,1.4171,4.7546,0.0575,1.5795,3.5556
110,True,0.0786,1.1822,-9.4828,-0.0545,-0.8956,-0.4959,0.0181,-4.406,1.1168,-0.4648,-2.3785,0.0168,1.8184,0.4753,-0.0509,4.536,-0.6495,0.6189,6.7863,2.2821,-0.1353,0.1836,0.535,9.7925,-0.0275,2.1596,1.7324
111,False,0.0546,2.5001,-9.2556,0.0343,0.3221,-0.1349,0.0181,1.2606,0.548,-0.0814,0.0282,0.0062,-0.8503,0.1725,-0.093,4.2447,-0.2802,1.6752,-9.0159,-4.4453,-0.0174,-0.0977,2.8081,9.0915,-0.2238,5.9895,2.4324
112,False,0.0523,1.5818,-1.5282,-0.0238,1.2166,0.6507,0.0177,3.2665,-0.1046,0.2203,2.9709,-0.0098,-1.0482,0.6143,-0.157,1.006,0.3439,0.7934,-3.9249,1.9268,-0.2246,0.0231,-3.5847,0.9596,0.1034,0.1911,0.3835
113,True,0.233,3.733,-1.2289,-0.0574,-1.4894,-1.5859,0.0044,-3.1022,-0.6338,0.1059,-0.9708,0.0057,-3.3115,0.6166,-0.1469,3.0,0.2442,1.0845,10.6872,10.028,0.2479,-0.0278,2.9781,1.2862,-0.2524,1.0106,-0.225
114,True,0.119,0.8962,-10.8441,0.0578,0.5777,0.035,0.0078,-5.9606,0.1158,-0.1081,0.4188,0.0089,1.8386,0.6225,-0.1031,2.7695,0.0411,2.3462,-4.4538,1.0503,-0.2119,0.1631,0.852,10.6486,-0.2623,3.8345,0.104
115,False,0.2183,3.6658,-10.5774,-0.3693,0.0891,1.1108,0.0033,-7.8662,1.1433,-0.2567,-1.0253,0.0019,1.4292,0.2664,0.0871,3.2222,-1.1148,1.5895,-3.3959,-3.7346,0.1791,-0.1055,1.9808,10.4638,-0.0312,5.8937,2.8835
116,False,0.0411,3.3329,-9.362,-0.2633,0.2244,0.9056,0.0037,-0.6952,1.0904,-0.1393,-1.543,0.0069,-0.1036,0.3854,0.1696,3.938,-0.2469,-1.1463,-15.1649,-4.6111,0.1886,-0.3594,2.7291,9.5376,0.3517,3.336,1.7475
117,True,0.0719,2.677,-5.7925,0.1726,-0.9031,-0.9347,0.0091,6.4759,-0.6206,-0.0205,0.0101,0.001,-1.31,0.6746,-0.3119,2.213,-0.0401,-0.6632,18.7536,4.8404,0.1307,0.1233,0.3784,5.7477,0.1054,5.5507,2.0864
118,False,0.1286,1.4989,-2.089,-0.2328,-0.0688,-0.2057,0.027,5.7738,1.108,-0.0517,-0.1352,-0.0041,2.8483,0.4753,0.1848,,0.2553,-3.1828,3.7448,-1.4606,-0.0628,-0.0495,3.0787,2.2956,,-0.7673,1.8349
119,False,0.4014,3.0578,-8.654,-0.1423,0.8257,0.4172,0.0183,-4.0049,-0.8631,0.1148,0.5641,-0.0047,1.599,0.138,0.1696,1.4063,0.3772,0.6527,-3.0653,-0.8921,-0.0437,-0.2849,-1.4391,8.4861,-0.031,1.1095,7.6513
120,False,0.4388,-0.3631,-11.8966,-0.1934,-0.61,-0.5596,0.0027,2.3638,1.5887,-0.3088,-1.4249,0.0197,-0.7079,0.3543,0.1023,4.2263,-0.45,-1.6804,-10.3383,-2.645,0.0262,-0.234,-0.3795,12.2901,-0.0891,2.5209,4.1121
121,False,0.2652,2.2518,-0.4589,-0.1963,-0.0537,0.0137,0.0257,4.7207,-0.6735,0.4818,1.0,-0.0066,-1.0985,0.3146,0.2488,0.3856,0.4326,0.9171,1.8274,-0.4183,0.1818,0.1545,-1.1497,0.4185,-0.0063,1.3153,-2.8234
122,True,0.4104,0.4867,-10.5639,-0.4045,-1.0459,-0.5667,0.002,4.7709,1.3814,-0.2761,-2.651,0.0148,3.6822,0.6166,0.3127,4.4727,-1.0741,0.1045,-13.8426,-1.6501,0.0022,0.18,-1.4166,11.0013,-0.2606,3.1808,1.2705
123,True,0.1055,4.0606,-8.8322,-0.0342,0.1116,-0.6587,0.009,-4.7069,-0.8278,0.0464,0.0373,0.0184,-0.8954,0.4236,0.2774,3.9196,-1.0335,-4.7191,10.0922,1.832,-0.1283,0.2555,0.2546,8.6879,-0.0031,1.2409,-0.5529
124,False,0.1726,0.9556,-10.9634,-0.1375,0.3522,-0.0288,0.0144,-6.2615,0.8523,-0.2032,0.0192,-0.0011,-1.1168,0.4286,0.0316,3.6247,-0.3356,-1.1976,-25.876,-0.4894,-0.1062,0.1916,2.1462,10.8837,-0.1186,,-3.15
125,True,0.3408,-2.4262,-11.3733,-0.4419,-0.0612,-1.6709,0.0041,4.6706,1.0551,-0.5822,-1.4522,0.0061,-0.3553,0.4286,0.2723,4.5814,-0.4833,-0.8557,-6.0406,-4.0899,0.1788,-0.0484,-0.0087,11.5052,-0.0448,3.4123,3.3802
126,True,0.11,1.367,-6.6943,-0.293,-1.527,-1.2462,0.0136,3.6175,0.2922,-0.3548,0.2644,0.0001,-1.618,0.5243,0.1966,2.6866,0.2775,3.3271,-1.4124,-2.8108,-0.2194,-0.3114,2.1332,6.7589,0.0421,2.9863,0.0036
127,True,0.0864,-0.1343,-7.8876,-0.051,-0.0763,-0.319,0.0082,-0.5447,1.0331,0.0316,-1.6701,0.0073,0.6469,0.5056,0.0602,3.1852,-0.3319,2.4073,-0.7512,-2.2186,-0.3306,0.1706,-0.8513,8.0573,,-0.3879,1.173
128,False,0.2419,-0.4057,-4.3164,-0.411,-0.6175,1.3727,0.0189,8.3314,-0.7352,0.3511,0.8002,-0.0045,2.1004,0.0728,0.4205,0.8333,0.0744,-3.363,-5.5117,-4.848,0.0307,-0.1121,2.28,4.2719,0.2319,4.3145,-1.3153
129,False,0.2103,1.6913,-2.9188,0.4111,0.3221,1.6063,0.019,7.1278,-0.819,0.1579,0.9546,-0.0192,0.4616,0.157,-0.2917,0.7207,0.4991,-0.413,0.0422,1.6188,-0.5976,0.1833,0.6381,2.8115,-0.0312,4.4142,6.8147
130,True,0.0546,-0.5045,-10.5349,0.2537,-0.0312,-0.8781,0.0105,-2.8013,0.3363,-0.2835,-1.4976,0.0126,0.9392,0.6019,-0.0492,4.4987,-0.7972,-7.3918,-2.8009,-1.7448,-0.1935,0.0995,-0.8004,11.1693,0.1781,0.7248,0.6411
131,False,0.1429,4.2956,-7.2421,-0.0597,-0.1139,0.5729,0.0251,2.8653,0.2525,0.0107,-1.5884,-0.0037,0.4287,0.356,-0.0577,2.5705,-0.4611,-2.7505,-4.2554,-1.8396,-0.0112,0.3501,4.4961,7.967,0.1237,1.1784,4.5984
132,True,0.1365,2.2452,-8.9469,-0.2991,0.6077,-0.9347,0.0093,3.5172,0.5171,-0.5718,-1.325,0.0078,1.1993,0.356,0.3094,3.9625,-0.5276,-1.509,-11.3962,-4.4689,-0.6362,0.1106,2.2615,9.3889,0.2513,5.5416,0.8023
133,False,0.441,-0.5877,-0.9855,0.0607,0.0891,0.3322,0.0261,4.119,0.0056,0.1341,0.9183,-0.0104,-1.9955,0.273,-0.2327,1.3368,0.861,-1.9933,-1.2801,1.8083,0.0462,0.1057,-1.4223,1.1995,0.314,3.0689,4.1236
134,False,0.3829,-3.4333,-5.1978,-0.0479,1.5774,1.1604,0.0257,,-0.916,0.2723,1.1363,-0.0025,0.791,0.1485,-0.0964,2.8,-0.0106,3.148,10.1583,1.8083,-0.2231,0.0454,0.7908,5.0556,-0.0174,1.4516,3.2054
135,False,0.1944,5.0066,-11.1412,-0.1958,-1.2113,0.764,0.0266,3.3166,0.9713,0.0122,0.0827,0.0076,0.6886,0.0774,0.1057,3.5298,-0.4057,-0.4121,-1.2801,-5.677,0.2725,0.1571,-3.4433,11.2532,0.0085,-0.9918,-1.6685
136,False,0.456,-0.1811,-0.6412,-0.0344,-0.0161,1.401,0.0207,3.4671,-0.7705,0.1326,1.2997,-0.0054,-0.0908,0.2079,0.0602,0.8183,1.0345,2.559,0.0422,2.4005,0.0108,-0.066,1.6631,0.4849,-0.2512,3.7215,0.9997
137,False,0.4582,1.3975,-7.4134,-0.0393,0.2018,2.031,0.0253,1.9125,-0.2987,0.1742,0.9909,-0.0141,-7.2356,0.1298,-0.0156,0.5477,0.8166,,1.5629,-4.4453,0.0096,-0.2752,0.858,7.0314,0.0998,0.9351,-1.9543
138,False,0.0235,-1.7206,-8.7986,0.3051,-1.2489,-0.0146,0.0144,-2.5005,0.4069,-0.0665,-1.652,0.0006,-2.1263,0.2366,-0.1873,3.5976,0.0411,-4.9063,-13.5781,-3.6872,0.1493,0.0628,0.7576,9.1977,-0.2384,-0.643,1.2823
139,True,0.4093,2.59,-8.0557,-0.0919,-0.3093,0.1977,0.0077,-3.9547,-1.0086,0.0657,1.2907,0.0026,-0.9801,0.6285,0.0686,3.2741,-0.3799,,13.4642,9.6727,-0.2731,0.0451,3.7165,7.8316,0.038,5.8786,3.331
140,False,0.3393,2.3968,-1.3339,0.3378,-1.4368,0.3464,0.0195,-0.8456,-0.0253,-0.0442,-1.3613,-0.0012,0.51,0.5602,-0.2159,3.1259,0.2553,-1.0697,16.704,1.5714,-0.0379,-0.0765,-0.6904,1.5218,-0.386,3.4481,2.2609
141,False,0.4059,0.396,-9.6613,0.0029,0.6979,0.5021,0.0188,-4.0049,-1.1233,0.2351,-0.4168,-0.0052,-0.234,,-0.0492,1.4931,-0.077,,-5.0489,-3.2372,0.1322,-0.3363,2.0104,9.4526,-0.1316,2.3745,0.3516
142,False,0.3664,-2.3544,-1.9516,0.1764,0.8107,0.3959,0.0169,,-0.7088,0.3763,2.208,-0.0107,-0.0388,0.2319,-0.0223,1.6852,1.0788,2.2981,-9.8094,-1.7685,0.133,0.0933,2.0683,1.6766,0.0763,3.1903,0.9992
143,False,0.4342,4.7949,-6.2014,0.0269,0.2094,0.7569,0.0139,1.9627,0.1247,-0.1022,0.0918,-0.0006,-0.2621,0.1111,0.0753,2.837,-0.5645,1.9377,-2.6025,-5.985,0.0001,-0.0109,2.7585,6.3229,0.0218,3.7773,4.9933
144,True,0.4308,0.2896,-6.1152,0.3373,-0.1514,-0.8781,0.0082,8.1308,0.6097,-0.1973,-0.1534,0.0074,-0.8559,0.5704,-0.1704,1.3715,0.2332,2.002,6.3234,3.1112,-0.3018,0.107,2.0009,6.1593,-0.0616,1.7575,-2.8201
145,False,0.2939,1.6936,-1.3124,0.2844,-0.5348,0.2756,0.0266,4.0187,0.0276,0.0865,1.5268,-0.0071,-0.317,,-0.13,0.5367,1.0752,0.1031,3.8109,2.9927,-0.1724,0.0489,0.3525,1.0106,0.2156,2.5316,0.6293
146,False,0.2419,2.651,-8.0834,-0.0275,0.51,1.4435,0.0128,-0.3943,-0.528,0.0003,-0.2079,-0.0046,0.1299,0.5344,-0.1149,0.9985,0.1888,-1.058,0.9679,0.6002,0.1922,0.0139,0.8132,8.2378,0.3229,5.6789,5.4824
147,False,0.1619,2.8521,-4.4963,-0.1176,-1.0384,-0.3402,0.011,3.9685,-0.9513,0.1831,0.2825,0.0006,-1.7925,0.5726,-0.1435,1.3628,0.6283,-2.2025,18.2908,8.1567,0.0954,-0.2362,1.4646,4.4537,-0.2386,1.6861,-1.0431
148,True,0.2742,5.3257,-6.9104,-0.1026,-1.6999,-0.8215,0.006,1.06,-0.8102,0.0405,2.5622,0.0058,0.4592,0.652,0.0585,,-0.7639,2.2859,16.7701,10.028,-0.3157,-0.087,0.7836,6.1593,,0.7995,-2.7441
149,False,0.4589,4.7027,-3.8154,0.2019,-0.0988,-0.1278,0.0222,2.9154,-0.6338,0.2619,0.2099,0.0011,-3.3201,0.5027,-0.2327,1.6759,-0.077,0.4882,-5.115,-4.0899,-0.0543,-0.1298,0.3954,4.0875,,-1.1834,-0.5506
150,False,0.3118,0.9723,-3.3578,0.373,-0.6626,-1.4302,0.0062,-3.6037,-0.6735,0.0969,1.8174,-0.0052,-2.0806,0.4739,-0.3338,2.4627,0.9274,-4.5369,24.2414,4.0587,0.113,-0.067,-0.1352,3.1962,-0.1272,2.7642,3.267
151,False,0.0523,-1.6567,-5.8191,-0.1191,0.029,-0.1066,0.0073,1.3107,-1.0968,0.0301,1.9991,-0.0094,2.0259,0.4767,-0.1031,2.0556,0.0448,-5.5759,21.9934,5.7168,0.0236,-0.1002,-0.7097,5.4468,,1.9968,6.2758
152,False,0.3859,9.9651,-10.9653,-0.4279,-0.3619,-0.5171,0.0112,-5.2084,0.6185,-0.2285,-3.3049,0.0096,-3.2945,0.2291,0.3733,,-1.4508,0.5026,-19.8593,-1.7922,0.0972,-0.1281,-0.1599,11.6936,0.461,-0.8495,4.587
153,False,0.4342,4.7543,-0.8117,0.1424,-0.1063,0.7852,0.0273,3.4169,-1.1586,0.1534,0.1645,-0.0081,0.1001,0.5794,-0.396,0.3478,-0.0697,0.581,2.5547,-2.4081,-0.1584,-0.5195,-2.2386,0.7401,0.0851,2.0389,3.3668
154,False,0.4474,9.1056,-1.0373,-0.039,1.7353,2.0734,0.0271,-0.9459,-0.4177,0.5234,-0.8346,-0.0077,1.2728,0.2482,-0.0172,3.0148,0.5729,-3.5931,-9.5449,-4.5163,0.1994,0.1943,0.5686,1.3781,,4.6995,0.5884
155,False,0.0512,1.5983,-11.4599,0.1546,1.2692,0.5233,0.0099,-1.6981,1.0904,-0.3756,-2.1242,0.0114,0.2267,,-0.1098,3.7127,-1.2699,1.5293,-5.5778,-2.9766,-0.1868,-0.2181,3.2362,11.802,-0.2496,1.7799,-2.2136
156,True,0.3029,2.1372,-11.8358,-0.1058,0.1041,-1.5222,0.0094,-2.6509,1.0727,-0.1557,-1.4431,0.0138,0.8659,0.3939,0.1982,3.0148,-0.9707,-2.4292,-16.1567,-0.2762,0.1065,0.0063,-3.3776,11.9105,0.0188,-1.4366,-1.8992
157,True,0.2634,4.0464,-7.9731,0.3587,-1.1737,-0.7578,0.0131,-1.4474,-0.0209,0.0226,0.0827,0.0033,-1.4105,0.5952,-0.088,3.7195,-0.1435,0.5681,18.6214,4.3429,0.0622,0.0848,2.2901,7.7413,0.1988,1.8417,0.272
158,False,0.11,3.2373,-10.9864,-0.0949,-1.1812,0.8135,0.0021,-1.7482,0.6141,-0.5019,-3.5955,-0.0003,1.3733,0.4955,-0.1284,4.5117,0.1371,-1.0831,-23.2974,-2.1002,0.1674,0.0086,-0.8686,11.6147,-0.3252,0.9556,-0.5374
159,False,0.1055,1.1696,-2.3102,-0.0732,0.3672,0.3039,0.0195,,-0.2678,0.1222,2.0082,-0.0049,-3.2789,0.6299,-0.1199,2.6202,0.355,-0.4494,9.8277,1.6899,-0.1188,0.3567,1.9616,1.754,-0.0962,4.5694,1.6255
160,True,0.2083,2.0277,-10.6058,-0.1515,0.4048,-0.6233,0.0099,5.0718,0.7244,-0.2211,-1.7519,0.0104,-3.6897,0.3474,-0.0543,3.8889,-0.5387,-1.6215,-3.0653,-3.9478,-0.0273,0.2135,-1.9576,10.7494,-0.3953,4.4252,3.3204
161,False,0.4517,1.36,-7.3404,-0.1651,-0.1214,0.2331,0.0246,-6.6627,-0.4662,0.2976,1.9264,0.0005,0.3124,0.5387,-0.1654,0.8183,1.2303,,5.0011,5.4326,-0.0266,0.0207,1.3157,7.086,-0.013,1.833,0.935
162,False,0.0853,-1.8033,-1.7092,0.4951,0.4499,0.2402,0.0267,-3.0019,-0.3207,0.088,2.0808,0.0021,-3.7251,0.273,-0.2597,1.1719,0.3698,-0.4066,7.2491,-0.9632,0.0768,0.3886,2.5931,1.3219,0.1754,8.0668,-2.6438
163,False,0.2724,2.9759,-4.1192,0.4792,-0.2642,2.5972,0.025,-9.4709,-0.744,0.2604,0.1281,-0.0205,-0.5229,0.131,-0.6806,1.787,1.7473,-2.6121,3.2159,2.1636,0.1711,0.1252,-1.8738,4.2411,0.1802,,1.0159
164,False,0.1175,3.5561,-0.7943,-0.268,0.5401,-0.6021,0.013,-7.2644,-0.4398,-0.1289,-0.0172,-0.0078,-0.8059,0.3474,0.375,1.8333,0.3661,1.2721,21.3983,6.5696,-0.0691,0.2291,4.367,0.5614,0.1781,5.7548,0.3532
165,False,0.0548,6.1574,-3.9666,0.6222,-0.7378,0.127,0.0171,-3.353,-0.9469,-0.1289,1.218,-0.0068,0.9968,0.3578,-0.5038,0.8183,0.8683,1.0277,6.1912,2.6848,-0.0816,-0.0814,-0.7176,3.5957,0.0145,4.3092,3.2524
166,False,0.3649,-3.5407,-1.2838,-0.031,0.2018,0.7215,0.0228,6.4258,-1.0527,0.4239,0.7911,-0.0207,3.4509,0.2192,0.0114,0.5445,0.3218,2.9689,3.6787,-3.4977,-0.0962,-0.096,-2.4428,1.2556,-0.1913,4.0555,5.2252
167,True,0.2312,1.5133,-5.2156,-0.6174,0.2094,0.3676,0.0008,-3.9046,0.6406,0.033,-0.1625,0.0189,-2.7116,0.4883,0.1242,4.4598,-0.21,0.3699,5.0011,1.5951,-0.0885,0.1935,1.0356,5.1157,-0.3316,1.0532,2.3195
168,False,0.2063,3.3424,-12.023,-0.0252,0.0139,0.495,0.0093,-8.2674,2.1708,-0.5584,-2.6964,0.015,0.1924,0.3785,-0.0526,3.4011,-0.9523,1.7659,-11.4623,-0.442,0.0646,-0.1703,3.4476,12.2112,0.1875,2.1558,-1.8652
169,True,0.0076,0.8493,-6.2519,-0.2203,0.0515,-1.4798,0.0007,1.4612,0.7773,-0.3533,-0.8164,0.0093,1.9313,0.382,0.0535,3.8076,-0.5608,0.6199,3.1498,2.59,-0.0619,-0.1798,3.2488,6.4319,-0.0015,0.5663,3.9649
170,False,0.1806,-3.893,-1.5226,0.0939,0.2469,-0.0995,0.0127,1.1101,-1.2732,-0.0844,2.3805,0.0017,-1.3207,0.4739,0.0164,2.0278,0.3698,-0.4276,19.1503,7.2802,-0.0154,0.0122,1.8772,1.1892,-0.1766,2.322,0.462
171,True,0.0696,-0.9541,-10.1962,-0.1896,-0.5423,-1.9681,0.0009,-9.4709,0.9581,-0.2969,-2.4603,0.0223,0.1944,0.6563,-0.0206,3.2222,0.0781,0.8366,1.7613,1.3346,0.2087,0.1059,-0.1392,10.9005,,4.1217,-1.3646
172,True,0.0383,-3.2181,-8.0434,0.0871,-0.2191,-1.1754,0.0183,,0.3804,-0.0829,-0.8436,0.005,1.5775,,-0.3422,3.4282,-0.6273,-2.5829,9.1665,2.1636,0.2873,-0.1687,2.2791,8.1701,-0.0096,-1.2302,-0.4966
173,True,0.2706,-0.6132,-9.449,-0.1553,-0.5498,-2.0106,0.0047,1.6618,0.8875,-0.1973,-1.8427,0.0049,-0.3552,0.5099,0.008,4.6009,-0.9966,-4.4645,-15.6277,0.2449,-0.0599,0.0285,0.7736,9.5588,-0.0817,4.51,2.9156
174,True,0.146,2.2484,-11.3277,-0.1468,-1.8803,-0.4464,0.0033,,1.2491,0.0182,0.0101,-0.0002,-1.1998,0.6317,-0.2294,2.4212,-0.1657,1.5797,-2.9992,2.8743,-0.1156,-0.0176,-1.8296,11.3204,-0.2103,3.1567,-3.8684
175,True,0.0977,-0.211,-8.1202,-0.1937,1.2467,-1.3382,0.0058,2.2134,-0.2899,-0.172,1.4087,0.0105,-1.0428,0.5974,-0.0475,1.8333,-0.0734,-1.0461,7.183,6.1195,0.0719,0.5405,-2.1448,8.0122,-0.0488,0.3098,0.5516
176,True,0.3154,4.7268,-8.5595,-0.4069,0.1793,-0.7153,0.0061,5.7738,0.4245,0.0316,0.1736,0.0069,-0.6571,0.6517,0.1629,1.9722,0.5729,-0.5783,17.9602,8.3935,0.2637,-0.1155,-0.4881,8.5087,-0.6058,2.6866,3.5431
177,False,0.1651,-3.2051,-10.2314,-0.6351,0.9159,-0.326,0.0082,-0.4946,0.6185,0.0107,-1.4885,0.0126,-0.0351,0.2466,0.269,4.45,0.0891,0.9032,-1.6768,-3.3556,0.2416,0.0369,2.0492,10.3798,-0.0784,1.7992,-1.7222
178,True,0.0533,1.412,-11.8842,-0.0502,-0.2116,-0.6021,0.0032,2.3137,1.5534,-0.2136,-1.7065,0.0121,-0.9986,0.356,0.2706,4.7534,-1.1591,,-9.9416,-1.7685,0.1974,-0.1629,-0.3197,12.1126,0.1334,3.4739,-2.6026
179,False,0.1429,1.1322,-8.7869,-0.3084,-1.7976,0.0562,0.0044,1.5615,1.2006,-0.4187,-1.7065,0.0127,0.7164,0.2995,-0.157,4.4695,-0.5756,-0.0946,-14.107,-1.6738,-0.0638,0.3418,1.5576,9.1977,-0.0171,3.1811,-4.2609
180,False,0.4556,-0.4345,-6.8111,-0.233,1.5624,1.3939,0.023,,-0.4706,0.5457,3.4522,-0.0136,3.7697,,-0.0997,0.4407,0.1593,-0.9032,-0.2222,-0.2525,0.0544,0.1265,3.6678,6.0776,0.0968,0.5109,0.6946
181,False,0.0797,3.6303,-0.7896,0.2785,0.4048,0.7357,0.0255,-2.0491,-0.7881,0.2441,0.9274,-0.011,-1.3321,0.063,-0.2597,0.4533,0.0744,-2.6128,0.3728,-3.6636,0.1931,0.0631,0.6364,0.735,0.0924,3.6408,-0.4248
182,True,0.319,1.8089,-6.5708,-0.4098,-1.0008,-1.3877,0.0055,-7.114,0.279,-0.4871,0.4914,0.0094,-2.7573,0.5286,0.0417,2.1481,0.0744,-2.5619,3.7448,2.3295,0.0308,0.0103,-0.1155,6.2683,-0.0819,0.628,3.7071
183,False,0.3709,2.1099,-11.2081,-0.5419,-1.3692,0.1624,0.0023,4.0187,1.4211,-0.1958,-1.325,0.0075,0.7649,0.2135,0.6579,4.5539,-0.6125,1.2355,-20.256,-3.4504,-0.1247,0.1638,4.2949,11.6936,0.5132,2.9152,4.0502
184,False,0.31,1.3316,-2.0009,-0.0501,0.4875,-0.8357,0.0239,3.2665,0.1026,0.14,-0.0807,0.0016,2.1538,0.3716,0.0164,3.5298,-0.1214,1.1316,-1.4124,-5.9376,0.1466,0.2835,2.4262,2.0377,-0.1653,-1.6727,-0.9151
185,True,0.4093,-0.3699,-10.3824,-0.1709,-0.828,-0.0429,0.0033,-3.0521,-0.0517,-0.0353,-2.4421,0.0242,0.3866,,-0.1351,3.4485,-0.3208,-1.9644,6.7863,-0.8684,-0.1506,-0.1999,4.8916,10.363,0.0939,1.4985,-1.8988
186,False,0.2867,2.2613,-2.6075,-0.1617,0.8257,0.9905,0.0232,1.9627,0.0717,0.5175,0.4551,0.0015,-4.5174,0.0758,-0.0442,0.4548,0.2184,-0.8087,-4.1893,-3.5214,0.247,0.0104,0.0123,2.3988,-0.2906,1.9649,0.0649
187,False,0.2004,2.1933,-1.184,-0.0004,0.4424,2.3495,0.0218,1.9627,-0.7749,0.4417,1.3361,-0.0179,-1.8681,0.1158,0.3312,0.3793,0.9459,1.8769,-12.9169,-1.6975,-0.0469,0.0198,-0.4715,1.3577,-0.35,-0.6047,-1.7968
188,False,0.055,1.5027,-6.7749,0.0168,0.6904,-0.7082,0.0214,-7.8161,-0.2193,0.1846,1.0727,-0.0119,1.6834,0.2192,-0.0408,1.3802,0.776,-1.9862,17.4313,-0.75,-0.1815,0.0639,3.4469,6.5954,-0.1207,,1.342
